"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2020","102.00","107.67","107.87","102.00","2.74M","-5.18%"
"06/09/2020","107.57","112.45","113.44","106.48","2.55M","-3.05%"
"06/08/2020","110.95","107.47","114.24","105.98","3.58M","8.78%"
"06/05/2020","102.00","100.70","105.48","100.70","2.82M","1.49%"
"06/04/2020","100.51","104.49","108.37","99.26","4.54M","-0.98%"
"06/03/2020","101.50","97.12","102.99","97.12","4.52M","5.59%"
"06/02/2020","96.13","90.55","96.97","90.16","3.67M","8.54%"
"06/01/2020","88.56","83.59","91.00","83.09","5.55M","8.94%"
"05/29/2020","81.30","85.58","88.96","81.30","23.75M","-2.91%"
"05/28/2020","83.74","79.61","85.43","78.12","3.65M","7.75%"
"05/27/2020","77.72","77.57","78.12","76.82","2.17M","1.30%"
"05/26/2020","76.72","82.35","82.35","76.62","2.92M","-6.83%"
"05/22/2020","82.35","85.68","86.52","81.80","1.17M","-3.55%"
"05/21/2020","85.38","84.83","85.98","84.83","539.62K","0.65%"
"05/20/2020","84.83","86.13","87.07","84.39","863.98K","-1.04%"
"05/19/2020","85.73","90.85","92.00","85.58","1.44M","-4.81%"
"05/18/2020","90.06","90.75","92.55","90.06","679.34K","-0.66%"
"05/15/2020","90.65","91.60","92.45","90.65","540.91K","-0.98%"
"05/14/2020","91.55","92.45","92.50","90.55","1.24M","0.00%"
"05/13/2020","91.55","90.06","94.54","90.06","2.31M","-8.00%"
"05/12/2020","99.51","100.51","100.70","99.51","301.86K","-0.10%"
"05/11/2020","99.61","100.51","101.40","99.61","595.71K","-0.50%"
"05/08/2020","100.11","101.20","102.40","100.01","316.45K","-0.40%"
"05/07/2020","100.51","103.49","103.59","100.51","387.56K","-2.88%"
"05/06/2020","103.49","102.99","104.78","102.60","571.34K","1.76%"
"05/05/2020","101.70","103.39","103.49","101.60","172.24K","0.20%"
"05/04/2020","101.50","102.99","105.38","100.51","566.32K","-1.35%"
"04/30/2020","102.89","105.38","105.38","102.60","306.48K","0.39%"
"04/29/2020","102.50","103.89","105.48","102.50","970.31K","0.98%"
"04/28/2020","101.50","101.00","102.50","101.00","497.20K","1.49%"
"04/27/2020","100.01","102.89","102.99","100.01","417.77K","-1.47%"
"04/24/2020","101.50","105.48","105.48","101.50","347.16K","-2.86%"
"04/23/2020","104.49","103.49","106.28","102.99","1.15M","1.74%"
"04/22/2020","102.70","102.89","103.69","101.50","554.67K","-0.77%"
"04/21/2020","103.49","104.49","105.48","102.50","445.29K","-0.76%"
"04/20/2020","104.29","107.17","107.17","104.29","461.21K","0.29%"
"04/17/2020","103.99","105.48","107.47","103.89","677.26K","1.46%"
"04/16/2020","102.50","106.48","109.46","102.50","1.31M","-1.90%"
"04/15/2020","104.49","104.49","107.47","102.50","1.57M","3.86%"
"04/14/2020","100.61","102.50","106.48","100.61","1.64M","-0.88%"
"04/13/2020","101.50","106.68","106.78","101.50","886.98K","-2.39%"
"04/08/2020","103.99","105.97","109.93","103.99","479.44K","-1.87%"
"04/07/2020","105.97","107.95","111.42","105.97","784.17K","0.94%"
"04/06/2020","104.98","107.95","107.95","104.19","810.88K","-2.30%"
"04/03/2020","107.46","110.33","110.82","106.07","926.70K","-2.78%"
